   1749.50378       797.005371    
   1749.58704       803.408386    
   1749.67041       808.974487    
   1749.75354       817.009644    
   1749.83679       830.652832    
   1749.91992       832.745239    
   1750.00330       839.650513    
   1750.08655       835.716614    
   1750.16992       851.075562    
   1750.25330       857.478516    
   1750.33643       853.377319    
   1750.41956       813.494263    
   1750.50293       809.393005    
   1750.58606       808.011963    
   1750.66943       794.452515    
   1750.75281       776.080322    
   1750.83594       762.730225    
   1750.91931       750.468201    
   1751.00244       729.836121    
   1751.08582       721.842773    
   1751.16931       703.763550    
   1751.25256       675.431152    
   1751.33582       657.644897    
   1751.41907       691.485046    
   1751.50244       677.354980    
   1751.58582       661.604980    
   1751.66907       664.530029    
   1751.75256       676.094971    
   1751.83594       677.400024    
   1751.91956       676.950012    
   1752.00305       671.954956    
   1752.08655       677.400024    
   1752.17029       663.674988    
   1752.25378       665.294983    
   1752.33704       675.824951    
   1752.42053       679.919983    
   1752.50427       678.119995    
   1752.58752       682.170044    
   1752.67090       674.070007    
   1752.75427       662.684998    
   1752.83752       653.099976    
   1752.92078       642.434998    
   1753.00403       638.880005    
   1753.08728       613.500000    
   1753.17053       617.864990    
   1753.25391       618.270020    
   1753.33728       608.549988    
   1753.42078       600.630005    
   1753.50378       585.645020    
   1753.58704       565.844971    
   1753.67041       552.794983    
   1753.75354       532.994995    
   1753.83679       522.059998    
   1753.91992       515.174988    
   1754.00330       512.924988    
   1754.08655       511.484985    
   1754.16992       499.470001    
   1754.25330       490.559998    
   1754.33643       490.154999    
   1754.41956       487.095001    
   1754.50293       485.970001    
   1754.58606       490.559998    
   1754.66943       494.250000    
   1754.75281       496.544983    
   1754.83594       493.304993    
   1754.91931       483.989990    
   1755.00244       471.975006    
   1755.08582       467.385010    
   1755.16931       463.290009    
   1755.25256       467.609985    
   1755.33582       467.429993    
   1755.41907       464.549988    
   1755.50244       471.660004    
   1755.58582       472.695007    
   1755.66907       470.850006    
   1755.75256       470.220001    
   1755.83594       471.524994    
   1755.91956       477.149994    
   1756.00305       482.954987    
   1756.08655       480.705017    
   1756.17029       482.145020    
   1756.25378       479.445007    
   1756.33704       475.214996    
   1756.42053       479.804993    
   1756.50427       475.035004    
   1756.58752       475.755005    
   1756.67090       482.100006    
   1756.75427       491.459991    
   1756.83752       500.730011    
   1756.92078       512.250000    
   1757.00403       512.205017    
   1757.08728       521.835022    
   1757.17053       542.039978    
   1757.25391       554.594971    
   1757.33728       562.785034    
   1757.42078       584.250000    
   1757.50378       595.095032    
   1757.58704       605.670044    
   1757.67041       619.530029    
   1757.75354       629.789978    
   1757.83679       648.825012    
   1757.91992       652.559998    
   1758.00330       667.049988    
   1758.08655       675.599976    
   1758.16992       669.929993    
   1758.25330       680.190002    
   1758.33643       682.530029    
   1758.41956       672.765015    
   1758.50293       677.040039    
   1758.58606       681.854980    
   1758.66943       678.255005    
   1758.75281       677.265015    
   1758.83594       665.880005    
   1758.91931       667.049988    
   1759.00244       669.300049    
   1759.08582       672.450012    
   1759.16931       687.119995    
   1759.25256       693.734985    
   1759.33582       654.380554    
   1759.41907       655.761597    
   1759.50244       661.620667    
   1759.58582       669.572083    
   1759.66907       676.058777    
   1759.75256       687.734985    
   1759.83594       692.464050    
   1759.91956       702.089539    
   1760.00305       701.378113    
   1760.08655       707.655579    
   1760.17029       709.455139    
   1760.25378       702.800964    
   1760.33704       698.992615    
   1760.42053       704.600586    
   1760.50427       706.274475    
   1760.58752       707.404541    
   1760.67090       720.587280    
   1760.75427       723.098267    
   1760.83752       728.706177    
   1760.92078       743.437378    
   1761.00403       764.780884    
   1761.08728       776.540710    
   1761.17053       783.027405    
   1761.25391       799.516296    
   1761.33728       815.461182    
   1761.42078       828.016174    
   1761.50378       821.738647    
   1761.58704       810.773987    
   1761.67041       803.157288    
   1761.75354       788.509766    
   1761.83679       783.697083    
   1761.91992       755.532043    
   1762.00330       746.241333    
   1762.08655       721.005798    
   1762.16992       711.212830    
   1762.25330       697.737183    
   1762.33643       689.618286    
   1762.41956       684.638123    
   1762.50293       697.695251    
   1762.58606       703.010254    
   1762.66943       685.893616    
   1762.75281       681.080872    
   1762.83594       669.655884    
   1762.91931       666.642639    
   1763.00244       698.234985    
   1763.08582       657.895996    
   1763.16931       688.875000    
   1763.25256       688.695007    
   1763.33582       678.344971    
   1763.41907       670.739990    
   1763.50244       663.630005    
   1763.58582       665.070007    
   1763.66907       677.579956    
   1763.75256       680.280029    
   1763.83594       680.955017    
   1763.91956       686.175049    
   1764.00305       683.565002    
   1764.08655       672.675049    
   1764.17029       674.250000    
   1764.25378       656.294983    
   1764.33704       648.059998    
   1764.42053       632.354980    
   1764.50427       616.290039    
   1764.58752       600.225037    
   1764.67090       585.059998    
   1764.75427       578.220032    
   1764.83752       572.640015    
   1764.92078       561.794983    
   1765.00403       557.295044    
   1765.08728       555.945007    
   1765.17053       555.809998    
   1765.25391       550.320007    
   1765.33728       544.020020    
   1765.42078       538.619995    
   1765.50378       532.905029    
   1765.58704       527.505005    
   1765.67041       520.755005    
   1765.75354       525.974976    
   1765.83679       518.775024    
   1765.91992       521.744995    
   1766.00330       514.094971    
   1766.08655       503.429993    
   1766.16992       491.864990    
   1766.25330       486.600006    
   1766.33643       482.549988    
   1766.41956       478.815002    
   1767.00293       481.605011    
   1767.08606       488.535004    
   1767.16943       497.084991    
   1767.25281       499.964996    
   1767.33594       512.070007    
   1767.41931       513.419983    
   1767.50244       527.054993    
   1767.58582       535.424988    
   1767.66931       551.984985    
   1767.75256       569.265015    
   1767.83582       586.859985    
   1767.91907       608.910034    
   1768.00244       624.255005    
   1768.08582       636.000000    
   1768.16907       652.244995    
   1768.25256       653.730042    
   1768.33594       658.140015    
   1768.41956       679.694946    
   1768.50305       699.540039    
   1768.58655       663.420166    
   1768.66248       674.301147    
   1768.73669       687.734985    
   1768.81067       701.838440    
   1768.88489       716.862549    
   1768.95935       741.344788    
   1769.03333       749.882202    
   1769.10742       749.087097    
   1769.18152       756.620117    
   1769.25562       779.219116    
   1769.32959       777.503296    
   1769.40356       784.617798    
   1769.47754       812.238770    
   1769.55164       834.628479    
   1769.62573       865.597534    
   1769.69983       899.244873    
   1769.77405       923.308594    
   1769.84778       923.392395    
   1769.92175       935.989197    
   1769.99597       968.757812    
   1770.06982       970.167236    
   1770.14380       943.393555    
   1770.21765       934.175415    
   1770.29187       921.954468    
   1770.36584       910.774170    
   1770.43994       905.395020    
   1770.51404       880.791626    
   1770.58789       852.906189    
   1770.66187       839.912415    
   1770.73596       829.330750    
   1770.80981       798.072754    
   1770.88391       757.644775    
   1770.95801       740.054871    
   1771.03198       738.930115    
   1771.10608       760.557556    
   1771.17993       766.028992    
   1771.25403       745.833374    
   1771.32825       717.984985    
   1771.40222       711.067871    
   1771.47632       700.954102    
   1771.55029       685.345764    
   1771.62439       677.700623    
   1771.69849       690.685852    
   1771.77246       697.210388    
   1771.84668       686.591675    
   1771.92078       687.749756    
   1771.99512       651.045105    
   1772.06934       676.530029    
   1772.14355       673.380493    
   1772.21802       666.935303    
   1772.29224       647.938721    
   1772.36621       639.584961    
   1772.44043       624.695435    
   1772.51489       611.881775    
   1772.58887       596.072510    
   1772.67090       580.953369    
   1772.75427       585.643311    
   1772.83752       571.806641    
   1772.92078       572.530029    
   1773.00403       565.856689    
   1773.08728       554.283325    
   1773.17053       544.133301    
   1773.25391       539.186646    
   1773.33728       526.983337    
   1773.42078       522.223328    
   1773.50378       517.369995    
   1773.58704       515.549988    
   1773.67041       524.043335    
   1773.75354       525.093323    
   1773.83679       527.636658    
   1773.91992       530.016663    
   1774.00330       530.039978    
   1774.08655       527.660034    
   1774.16992       526.236694    
   1774.25330       521.243347    
   1774.33643       518.373352    
   1774.41956       512.960022    
   1774.50293       505.726685    
   1774.58606       495.833344    
   1774.66943       480.573334    
   1774.75281       470.283325    
   1774.83594       462.676666    
   1774.91931       451.616669    
   1775.00244       447.836670    
   1775.08582       443.986664    
   1775.16931       444.290009    
   1775.25256       443.193329    
   1775.33582       441.233337    
   1775.41907       440.626678    
   1776.00244       439.623322    
   1776.08582       443.660004    
   1776.16907       446.366669    
   1776.25256       445.130005    
   1776.33594       447.603333    
   1776.41956       449.306671    
   1776.50305       450.869995    
   1776.58655       450.869995    
   1776.67029       454.673340    
   1776.75378       457.660004    
   1776.83704       463.353333    
   1776.92053       467.996674    
   1777.00427       475.486664    
   1777.08752       480.923340    
   1777.17090       486.733337    
   1777.25427       494.363342    
   1777.33752       511.559998    
   1777.42078       527.683350    
   1777.51575       546.307495    
   1777.61719       576.677917    
   1777.71851       607.735901    
   1777.81995       644.449158    
   1777.92151       676.757324    
   1778.02307       670.963440    
   1778.12415       716.895386    
   1778.22559       770.157837    
   1778.32703       807.636536    
   1778.42822       854.051270    
   1778.52954       887.205627    
   1778.63074       959.859558    
   1778.73230       1011.63770    
   1778.83362       1053.15613    
   1778.93518       1084.45154    
   1779.03662       1127.34387    
   1779.13782       1169.12244    
   1779.23901       1187.71692    
   1779.34058       1165.82947    
   1779.44177       1139.63123    
   1779.54321       1163.23474    
   1779.64478       1156.53870    
   1779.74597       1156.53870    
   1779.84741       1115.14905    
   1779.94861       1090.91797    
   1780.05017       1086.73291    
   1780.15173       1075.01489    
   1780.25317       1049.61194    
   1780.35449       1036.09448    
   1780.45581       1020.90295    
   1780.55737       1022.99548    
   1780.65881       1004.28851    
   1780.76013       975.955994    
   1780.86182       967.585999    
   1780.96326       946.660950    
   1781.06506       932.934143    
   1781.16675       922.178711    
   1781.26843       898.324219    
   1781.37036       887.443176    
   1781.47205       880.203125    
   1781.57336       860.533691    
   1781.67505       837.934631    
   1781.77698       816.465637    
   1781.87830       828.476624    
   1781.97974       818.725525    
   1782.08130       799.893066    
   1782.18262       788.719055    
   1782.28394       787.672913    
   1782.38538       791.732300    
   1782.48669       786.501038    
   1782.58801       778.130981    
   1782.68958       760.261047    
   1782.79102       739.461609    
   1782.89270       742.391113    
   1782.99377       732.556335    
   1783.07532       713.849426    
   1783.13220       698.281189    
   1783.18896       691.585205    
   1783.24585       680.160156    
   1783.30249       659.067749    
   1783.35938       681.809998    
   1783.41626       665.385010    
   1783.47314       655.484985    
   1783.53003       647.834961    
   1783.58679       645.989990    
   1783.64355       630.015015    
   1783.70044       627.674988    
   1783.75708       615.974976    
   1783.81409       616.515015    
   1783.87097       611.880005    
   1783.92773       606.165039    
   1783.98462       592.080017    
   1784.04138       586.320007    
   1784.09827       584.160034    
   1784.15527       573.359985    
   1784.21216       566.160034    
   1784.26892       559.320007    
   1784.32568       551.895020    
   1784.38257       543.119995    
   1784.43945       536.369995    
   1784.49634       522.554993    
   1784.55334       515.489990    
   1784.61023       507.255005    
   1784.66724       499.604980    
   1784.72437       492.315002    
   1784.78125       480.524994    
   1784.83838       476.024994    
   1784.89551       472.424988    
   1784.95227       472.424988    
   1785.00928       473.325012    
   1785.06641       474.899994    
   1785.12329       471.975006    
   1785.18018       471.975006    
   1785.25427       471.075012    
   1785.33752       473.640015    
   1785.42078       480.255005    
   1785.50403       488.040009    
   1785.58728       501.674988    
   1785.67053       506.174988    
   1785.75391       516.075012    
   1785.83728       533.714966    
   1785.92078       544.155029    
   1786.00378       550.140015    
   1786.08704       563.955017    
   1786.17041       581.775024    
   1786.25354       599.190002    
   1786.33679       630.554993    
   1786.41992       662.775024    
   1786.50330       677.489990    
   1786.58655       698.505005    
   1786.66992       678.779114    
   1786.75330       712.049866    
   1786.83643       739.294189    
   1786.91809       771.016541    
   1786.99536       806.756409    
   1787.07239       847.560120    
   1787.14966       872.000549    
   1787.22681       888.615051    
   1787.30383       906.108276    
   1787.38110       923.894592    
   1787.45813       940.718262    
   1787.53540       959.550781    
   1787.61279       979.429504    
   1787.68982       998.596802    
   1787.76697       1017.30377    
   1787.84412       1027.97546    
   1787.92139       1053.62964    
   1787.99866       1055.01062    
   1788.07581       1064.71985    
   1788.15308       1088.11401    
   1788.23035       1080.28796    
   1788.30786       1071.16479    
   1788.38513       1094.18225    
   1788.46252       1099.83191    
   1788.54016       1094.62524    
   1788.61743       1082.31592    
   1788.69458       1070.66211    
   1788.77197       1046.18555    
   1788.84949       1022.92847    
   1788.92664       1008.17963    
   1789.00391       1001.53986    
   1789.08118       987.308289    
   1789.15833       988.072083    
   1789.23547       987.078552    
   1789.31250       968.905396    
   1789.38965       954.638428    
   1789.46680       937.334839    
   1789.54407       921.733215    
   1789.62134       897.710571    
   1789.69861       907.580627    
   1789.77551       905.130310    
   1789.85266       896.511169    
   1789.92993       892.662842    
   1790.00696       879.666626    
   1790.08411       864.860229    
   1790.16113       849.836975    
   1790.23840       835.516541    
   1790.31543       815.035156    
   1790.39270       805.535767    
   1790.46997       789.906616    
   1790.54700       784.190430    
   1790.62402       763.278259    
   1790.70129       739.623352    
   1790.77820       726.376160    
   1790.85547       702.160339    
   1790.93274       691.927368    
   1791.00977       683.557617    
   1791.08704       674.521423    
   1791.16406       663.342468    
   1791.24121       660.896240    
   1791.31860       693.388184    
   1791.39575       686.949280    
   1791.47290       676.898926    
   1791.55005       669.356689    
   1791.62720       664.054688    
   1791.70447       656.786499    
   1791.78162       654.609253    
   1791.85901       648.577026    
   1791.93628       645.393921    
   1792.01367       639.278687    
   1792.09106       635.665955    
