2002.041096
   Z       E            F
   9  2.693E+00  1.861E-03
   9  3.097E+00  2.081E-03
   9  3.560E+00  2.305E-03
   9  4.093E+00  2.526E-03
   9  4.706E+00  2.735E-03
   9  5.411E+00  2.924E-03
   9  6.222E+00  3.082E-03
   9  7.153E+00  3.198E-03
   9  8.225E+00  3.265E-03
   9  9.456E+00  3.274E-03
   9  1.087E+01  3.223E-03
   9  1.250E+01  3.111E-03
   9  1.437E+01  2.943E-03
   9  1.653E+01  2.727E-03
   9  1.900E+01  2.473E-03
   9  2.185E+01  2.195E-03
   9  2.512E+01  1.906E-03
   9  2.888E+01  1.620E-03
   9  3.320E+01  1.348E-03
   9  3.818E+01  1.098E-03
   9  4.389E+01  8.764E-04
   9  5.047E+01  6.860E-04
   9  5.802E+01  5.270E-04
   9  6.671E+01  3.978E-04
   9  7.670E+01  2.952E-04
   9  8.819E+01  2.158E-04
   9  1.014E+02  1.554E-04
   9  1.166E+02  1.105E-04
   9  1.340E+02  7.758E-05
   9  1.541E+02  5.384E-05
   9  1.772E+02  3.704E-05
   9  2.037E+02  2.523E-05
   9  2.342E+02  1.703E-05
   9  2.693E+02  1.143E-05
   9  3.097E+02  7.611E-06
   9  3.560E+02  5.043E-06
   9  4.093E+02  3.322E-06
   9  4.706E+02  2.178E-06
   9  5.411E+02  1.423E-06
   9  6.222E+02  9.258E-07
   9  7.153E+02  6.012E-07
   9  8.225E+02  3.885E-07
   9  9.456E+02  2.507E-07
   9  1.087E+03  1.616E-07
   9  1.250E+03  1.038E-07
   9  1.437E+03  6.666E-08
   9  1.653E+03  4.266E-08
   9  1.900E+03  2.732E-08
   9  2.185E+03  1.745E-08
   9  2.512E+03  1.115E-08
   9  2.888E+03  7.117E-09
   9  3.320E+03  4.536E-09
   9  3.818E+03  2.891E-09
   9  4.389E+03  1.842E-09
   9  5.047E+03  1.172E-09
   9  5.802E+03  7.459E-10
   9  6.671E+03  4.744E-10
   9  7.670E+03  3.016E-10
   9  8.819E+03  1.917E-10
   9  1.014E+04  1.219E-10
   9  1.166E+04  7.742E-11
   9  1.340E+04  4.922E-11
   9  1.541E+04  3.122E-11
   9  1.772E+04  1.987E-11
   9  2.037E+04  1.259E-11
   9  2.342E+04  8.005E-12
   9  2.693E+04  5.079E-12
   9  3.097E+04  3.225E-12
   9  3.560E+04  2.048E-12
   9  4.093E+04  1.299E-12
   9  4.706E+04  8.251E-13
   9  5.411E+04  5.236E-13
   9  6.222E+04  3.324E-13
   9  7.153E+04  2.108E-13
   9  8.225E+04  1.339E-13
   9  9.456E+04  8.486E-14
   9  1.087E+05  5.398E-14
   9  1.250E+05  3.411E-14
   9  1.437E+05  2.178E-14
   9  1.653E+05  1.370E-14
   9  1.900E+05  8.815E-15
  10  2.000E-01  9.067E-04
  10  2.300E-01  1.056E-03
  10  2.644E-01  1.230E-03
  10  3.040E-01  1.432E-03
  10  3.495E-01  1.669E-03
  10  4.018E-01  1.946E-03
  10  4.620E-01  2.268E-03
  10  5.312E-01  2.645E-03
  10  6.108E-01  3.084E-03
  10  7.022E-01  3.595E-03
  10  8.074E-01  4.188E-03
  10  9.283E-01  4.874E-03
  10  1.067E+00  5.663E-03
  10  1.227E+00  6.564E-03
  10  1.411E+00  7.585E-03
  10  1.622E+00  8.729E-03
  10  1.865E+00  9.995E-03
  10  2.145E+00  1.138E-02
  10  2.466E+00  1.285E-02
  10  2.835E+00  1.440E-02
  10  3.260E+00  1.597E-02
  10  3.748E+00  1.753E-02
  10  4.309E+00  1.902E-02
  10  4.954E+00  2.037E-02
  10  5.696E+00  2.151E-02
  10  6.549E+00  2.238E-02
  10  7.530E+00  2.293E-02
  10  8.658E+00  2.311E-02
  10  9.954E+00  2.290E-02
  10  1.144E+01  2.229E-02
  10  1.316E+01  2.131E-02
  10  1.513E+01  2.001E-02
  10  1.739E+01  1.844E-02
  10  2.000E+01  1.668E-02
  10  2.300E+01  1.480E-02
  10  2.644E+01  1.289E-02
  10  3.040E+01  1.102E-02
  10  3.495E+01  9.253E-03
  10  4.018E+01  7.630E-03
  10  4.620E+01  6.182E-03
  10  5.312E+01  4.929E-03
  10  6.108E+01  3.868E-03
  10  7.022E+01  2.988E-03
  10  8.074E+01  2.274E-03
  10  9.283E+01  1.709E-03
  10  1.067E+02  1.268E-03
  10  1.227E+02  9.297E-04
  10  1.411E+02  6.745E-04
  10  1.622E+02  4.844E-04
  10  1.865E+02  3.448E-04
  10  2.145E+02  2.434E-04
  10  2.466E+02  1.706E-04
  10  2.835E+02  1.187E-04
  10  3.260E+02  8.216E-05
  10  3.748E+02  5.660E-05
  10  4.309E+02  3.872E-05
  10  4.954E+02  2.644E-05
  10  5.696E+02  1.796E-05
  10  6.549E+02  1.216E-05
  10  7.530E+02  8.216E-06
  10  8.658E+02  5.527E-06
  10  9.954E+02  3.716E-06
  10  1.144E+03  2.492E-06
  10  1.316E+03  1.668E-06
  10  1.513E+03  1.115E-06
  10  1.739E+03  7.442E-07
  10  2.000E+03  4.963E-07
  10  2.300E+03  3.306E-07
  10  2.644E+03  2.199E-07
  10  3.040E+03  1.463E-07
  10  3.495E+03  9.705E-08
  10  4.018E+03  6.451E-08
  10  4.620E+03  4.282E-08
  10  5.312E+03  2.838E-08
  10  6.108E+03  1.884E-08
  10  7.022E+03  1.248E-08
  10  8.074E+03  8.275E-09
  10  9.283E+03  5.479E-09
  10  1.067E+04  3.631E-09
  10  1.227E+04  2.403E-09
  10  1.411E+04  1.592E-09
  10  1.622E+04  1.052E-09
  10  1.865E+04  6.980E-10
  10  2.145E+04  4.612E-10
  10  2.466E+04  3.055E-10
  10  2.835E+04  2.021E-10
  10  3.260E+04  1.337E-10
  10  3.748E+04  8.850E-11
  10  4.309E+04  5.850E-11
  10  4.954E+04  3.874E-11
  10  5.696E+04  2.562E-11
  10  6.549E+04  1.695E-11
  10  7.530E+04  1.121E-11
  10  8.658E+04  7.419E-12
  10  9.954E+04  4.902E-12
  10  1.144E+05  3.248E-12
  10  1.316E+05  2.141E-12
  10  1.513E+05  1.424E-12
  10  1.739E+05  9.337E-13
  10  2.000E+05  6.261E-13
  11  2.300E-01  1.659E-04
  11  2.644E-01  1.930E-04
  11  3.040E-01  2.246E-04
  11  3.496E-01  2.615E-04
  11  4.019E-01  3.045E-04
  11  4.621E-01  3.546E-04
  11  5.313E-01  4.130E-04
  11  6.109E-01  4.811E-04
  11  7.024E-01  5.604E-04
  11  8.076E-01  6.526E-04
  11  9.285E-01  7.595E-04
  11  1.068E+00  8.831E-04
  11  1.227E+00  1.025E-03
  11  1.411E+00  1.188E-03
  11  1.623E+00  1.372E-03
  11  1.866E+00  1.579E-03
  11  2.145E+00  1.809E-03
  11  2.466E+00  2.060E-03
  11  2.836E+00  2.331E-03
  11  3.260E+00  2.617E-03
  11  3.748E+00  2.911E-03
  11  4.310E+00  3.206E-03
  11  4.955E+00  3.490E-03
  11  5.697E+00  3.753E-03
  11  6.550E+00  3.980E-03
  11  7.531E+00  4.160E-03
  11  8.659E+00  4.280E-03
  11  9.956E+00  4.331E-03
  11  1.145E+01  4.306E-03
  11  1.316E+01  4.204E-03
  11  1.513E+01  4.028E-03
  11  1.740E+01  3.784E-03
  11  2.000E+01  3.485E-03
  11  2.300E+01  3.146E-03
  11  2.644E+01  2.782E-03
  11  3.040E+01  2.411E-03
  11  3.496E+01  2.047E-03
  11  4.019E+01  1.703E-03
  11  4.621E+01  1.390E-03
  11  5.313E+01  1.113E-03
  11  6.109E+01  8.752E-04
  11  7.024E+01  6.763E-04
  11  8.076E+01  5.140E-04
  11  9.285E+01  3.844E-04
  11  1.068E+02  2.834E-04
  11  1.227E+02  2.061E-04
  11  1.411E+02  1.480E-04
  11  1.623E+02  1.051E-04
  11  1.866E+02  7.380E-05
  11  2.145E+02  5.137E-05
  11  2.466E+02  3.542E-05
  11  2.836E+02  2.423E-05
  11  3.260E+02  1.647E-05
  11  3.748E+02  1.112E-05
  11  4.310E+02  7.470E-06
  11  4.955E+02  4.990E-06
  11  5.697E+02  3.318E-06
  11  6.550E+02  2.198E-06
  11  7.531E+02  1.451E-06
  11  8.659E+02  9.554E-07
  11  9.956E+02  6.264E-07
  11  1.145E+03  4.105E-07
  11  1.316E+03  2.680E-07
  11  1.513E+03  1.749E-07
  11  1.740E+03  1.140E-07
  11  2.000E+03  7.401E-08
  11  2.300E+03  4.807E-08
  11  2.644E+03  3.119E-08
  11  3.040E+03  2.022E-08
  11  3.496E+03  1.310E-08
  11  4.019E+03  8.471E-09
  11  4.621E+03  5.478E-09
  11  5.313E+03  3.542E-09
  11  6.109E+03  2.288E-09
  11  7.024E+03  1.479E-09
  11  8.076E+03  9.535E-10
  11  9.285E+03  6.159E-10
  11  1.068E+04  3.970E-10
  11  1.227E+04  2.563E-10
  11  1.411E+04  1.653E-10
  11  1.623E+04  1.065E-10
  11  1.866E+04  6.873E-11
  11  2.145E+04  4.428E-11
  11  2.466E+04  2.855E-11
  11  2.836E+04  1.839E-11
  11  3.260E+04  1.185E-11
  11  3.748E+04  7.638E-12
  11  4.310E+04  4.922E-12
  11  4.955E+04  3.171E-12
  11  5.697E+04  2.042E-12
  11  6.550E+04  1.316E-12
  11  7.531E+04  8.476E-13
  11  8.659E+04  5.460E-13
  11  9.956E+04  3.519E-13
  11  1.145E+05  2.264E-13
  11  1.316E+05  1.462E-13
  11  1.513E+05  9.378E-14
  11  1.740E+05  6.077E-14
  11  2.000E+05  3.879E-14
  11  2.300E+05  2.533E-14
  12  2.400E-01  1.015E-03
  12  2.759E-01  1.182E-03
  12  3.173E-01  1.377E-03
  12  3.648E-01  1.604E-03
  12  4.194E-01  1.870E-03
  12  4.822E-01  2.180E-03
  12  5.544E-01  2.542E-03
  12  6.375E-01  2.965E-03
  12  7.329E-01  3.458E-03
  12  8.427E-01  4.032E-03
  12  9.689E-01  4.697E-03
  12  1.114E+00  5.467E-03
  12  1.281E+00  6.352E-03
  12  1.473E+00  7.362E-03
  12  1.693E+00  8.505E-03
  12  1.947E+00  9.784E-03
  12  2.238E+00  1.120E-02
  12  2.573E+00  1.273E-02
  12  2.959E+00  1.437E-02
  12  3.402E+00  1.608E-02
  12  3.911E+00  1.781E-02
  12  4.497E+00  1.952E-02
  12  5.171E+00  2.113E-02
  12  5.945E+00  2.258E-02
  12  6.835E+00  2.379E-02
  12  7.859E+00  2.470E-02
  12  9.036E+00  2.524E-02
  12  1.039E+01  2.538E-02
  12  1.194E+01  2.508E-02
  12  1.373E+01  2.436E-02
  12  1.579E+01  2.324E-02
  12  1.816E+01  2.177E-02
  12  2.087E+01  2.002E-02
  12  2.400E+01  1.807E-02
  12  2.759E+01  1.602E-02
  12  3.173E+01  1.393E-02
  12  3.648E+01  1.190E-02
  12  4.194E+01  9.977E-03
  12  4.822E+01  8.221E-03
  12  5.544E+01  6.660E-03
  12  6.375E+01  5.309E-03
  12  7.329E+01  4.166E-03
  12  8.427E+01  3.219E-03
  12  9.689E+01  2.453E-03
  12  1.114E+02  1.844E-03
  12  1.281E+02  1.369E-03
  12  1.473E+02  1.005E-03
  12  1.693E+02  7.302E-04
  12  1.947E+02  5.250E-04
  12  2.238E+02  3.742E-04
  12  2.573E+02  2.646E-04
  12  2.959E+02  1.857E-04
  12  3.402E+02  1.295E-04
  12  3.911E+02  8.977E-05
  12  4.497E+02  6.192E-05
  12  5.171E+02  4.245E-05
  12  5.945E+02  2.904E-05
  12  6.835E+02  1.975E-05
  12  7.859E+02  1.341E-05
  12  9.036E+02  9.072E-06
  12  1.039E+03  6.117E-06
  12  1.194E+03  4.119E-06
  12  1.373E+03  2.769E-06
  12  1.579E+03  1.856E-06
  12  1.816E+03  1.243E-06
  12  2.087E+03  8.318E-07
  12  2.400E+03  5.549E-07
  12  2.759E+03  3.707E-07
  12  3.173E+03  2.470E-07
  12  3.648E+03  1.647E-07
  12  4.194E+03  1.095E-07
  12  4.822E+03  7.290E-08
  12  5.544E+03  4.848E-08
  12  6.375E+03  3.223E-08
  12  7.329E+03  2.141E-08
  12  8.427E+03  1.422E-08
  12  9.689E+03  9.435E-09
  12  1.114E+04  6.270E-09
  12  1.281E+04  4.157E-09
  12  1.473E+04  2.760E-09
  12  1.693E+04  1.832E-09
  12  1.947E+04  1.214E-09
  12  2.238E+04  8.059E-10
  12  2.573E+04  5.337E-10
  12  2.959E+04  3.544E-10
  12  3.402E+04  2.349E-10
  12  3.911E+04  1.557E-10
  12  4.497E+04  1.033E-10
  12  5.171E+04  6.840E-11
  12  5.945E+04  4.538E-11
  12  6.835E+04  3.007E-11
  12  7.859E+04  1.993E-11
  12  9.036E+04  1.321E-11
  12  1.039E+05  8.757E-12
  12  1.194E+05  5.799E-12
  12  1.373E+05  3.848E-12
  12  1.579E+05  2.541E-12
  12  1.816E+05  1.696E-12
  12  2.087E+05  1.113E-12
  12  2.400E+05  7.480E-13
  13  2.700E-01  1.456E-04
  13  3.104E-01  1.695E-04
  13  3.569E-01  1.974E-04
  13  4.104E-01  2.298E-04
  13  4.718E-01  2.677E-04
  13  5.425E-01  3.119E-04
  13  6.237E-01  3.634E-04
  13  7.171E-01  4.235E-04
  13  8.245E-01  4.936E-04
  13  9.480E-01  5.750E-04
  13  1.090E+00  6.694E-04
  13  1.253E+00  7.785E-04
  13  1.441E+00  9.040E-04
  13  1.657E+00  1.047E-03
  13  1.905E+00  1.210E-03
  13  2.190E+00  1.391E-03
  13  2.518E+00  1.593E-03
  13  2.895E+00  1.813E-03
  13  3.329E+00  2.048E-03
  13  3.827E+00  2.296E-03
  13  4.400E+00  2.549E-03
  13  5.059E+00  2.801E-03
  13  5.817E+00  3.042E-03
  13  6.688E+00  3.262E-03
  13  7.690E+00  3.451E-03
  13  8.841E+00  3.597E-03
  13  1.017E+01  3.692E-03
  13  1.169E+01  3.729E-03
  13  1.344E+01  3.702E-03
  13  1.545E+01  3.611E-03
  13  1.776E+01  3.459E-03
  13  2.042E+01  3.252E-03
  13  2.348E+01  3.000E-03
  13  2.700E+01  2.715E-03
  13  3.104E+01  2.410E-03
  13  3.569E+01  2.099E-03
  13  4.104E+01  1.794E-03
  13  4.718E+01  1.505E-03
  13  5.425E+01  1.239E-03
  13  6.237E+01  1.002E-03
  13  7.171E+01  7.969E-04
  13  8.245E+01  6.236E-04
  13  9.480E+01  4.803E-04
  13  1.090E+02  3.645E-04
  13  1.253E+02  2.729E-04
  13  1.441E+02  2.017E-04
  13  1.657E+02  1.473E-04
  13  1.905E+02  1.064E-04
  13  2.190E+02  7.611E-05
  13  2.518E+02  5.397E-05
  13  2.895E+02  3.794E-05
  13  3.329E+02  2.646E-05
  13  3.827E+02  1.834E-05
  13  4.400E+02  1.264E-05
  13  5.059E+02  8.664E-06
  13  5.817E+02  5.904E-06
  13  6.688E+02  4.010E-06
  13  7.690E+02  2.711E-06
  13  8.841E+02  1.829E-06
  13  1.017E+03  1.230E-06
  13  1.169E+03  8.238E-07
  13  1.344E+03  5.515E-07
  13  1.545E+03  3.679E-07
  13  1.776E+03  2.454E-07
  13  2.042E+03  1.632E-07
  13  2.348E+03  1.084E-07
  13  2.700E+03  7.201E-08
  13  3.104E+03  4.773E-08
  13  3.569E+03  3.162E-08
  13  4.104E+03  2.093E-08
  13  4.718E+03  1.384E-08
  13  5.425E+03  9.151E-09
  13  6.237E+03  6.047E-09
  13  7.171E+03  3.992E-09
  13  8.245E+03  2.639E-09
  13  9.480E+03  1.738E-09
  13  1.090E+04  1.148E-09
  13  1.253E+04  7.570E-10
  13  1.441E+04  4.991E-10
  13  1.657E+04  3.293E-10
  13  1.905E+04  2.168E-10
  13  2.190E+04  1.430E-10
  13  2.518E+04  9.426E-11
  13  2.895E+04  6.203E-11
  13  3.329E+04  4.094E-11
  13  3.827E+04  2.693E-11
  13  4.400E+04  1.776E-11
  13  5.059E+04  1.169E-11
  13  5.817E+04  7.700E-12
  13  6.688E+04  5.074E-12
  13  7.690E+04  3.337E-12
  13  8.841E+04  2.200E-12
  13  1.017E+05  1.447E-12
  13  1.169E+05  9.551E-13
  13  1.344E+05  6.269E-13
  13  1.545E+05  4.143E-13
  13  1.776E+05  2.715E-13
  13  2.042E+05  1.801E-13
  13  2.348E+05  1.173E-13
  13  2.700E+05  7.841E-14
  14  2.800E-01  6.210E-04
  14  3.219E-01  7.232E-04
  14  3.701E-01  8.423E-04
  14  4.256E-01  9.814E-04
  14  4.893E-01  1.144E-03
  14  5.626E-01  1.333E-03
  14  6.468E-01  1.555E-03
  14  7.437E-01  1.813E-03
  14  8.551E-01  2.115E-03
  14  9.831E-01  2.466E-03
  14  1.130E+00  2.873E-03
  14  1.300E+00  3.344E-03
  14  1.494E+00  3.886E-03
  14  1.718E+00  4.506E-03
  14  1.975E+00  5.207E-03
  14  2.271E+00  5.994E-03
  14  2.611E+00  6.864E-03
  14  3.002E+00  7.812E-03
  14  3.452E+00  8.826E-03
  14  3.969E+00  9.888E-03
  14  4.563E+00  1.097E-02
  14  5.247E+00  1.204E-02
  14  6.032E+00  1.306E-02
  14  6.936E+00  1.399E-02
  14  7.975E+00  1.477E-02
  14  9.169E+00  1.537E-02
  14  1.054E+01  1.576E-02
  14  1.212E+01  1.589E-02
  14  1.394E+01  1.576E-02
  14  1.602E+01  1.536E-02
  14  1.842E+01  1.471E-02
  14  2.118E+01  1.384E-02
  14  2.435E+01  1.278E-02
  14  2.800E+01  1.160E-02
  14  3.219E+01  1.033E-02
  14  3.701E+01  9.034E-03
  14  4.256E+01  7.759E-03
  14  4.893E+01  6.547E-03
  14  5.626E+01  5.430E-03
  14  6.468E+01  4.429E-03
  14  7.437E+01  3.554E-03
  14  8.551E+01  2.809E-03
  14  9.831E+01  2.187E-03
  14  1.130E+02  1.679E-03
  14  1.300E+02  1.272E-03
  14  1.494E+02  9.526E-04
  14  1.718E+02  7.050E-04
  14  1.975E+02  5.164E-04
  14  2.271E+02  3.746E-04
  14  2.611E+02  2.694E-04
  14  3.002E+02  1.921E-04
  14  3.452E+02  1.361E-04
  14  3.969E+02  9.571E-05
  14  4.563E+02  6.699E-05
  14  5.247E+02  4.664E-05
  14  6.032E+02  3.227E-05
  14  6.936E+02  2.227E-05
  14  7.975E+02  1.530E-05
  14  9.169E+02  1.047E-05
  14  1.054E+03  7.158E-06
  14  1.212E+03  4.872E-06
  14  1.394E+03  3.313E-06
  14  1.602E+03  2.248E-06
  14  1.842E+03  1.522E-06
  14  2.118E+03  1.029E-06
  14  2.435E+03  6.944E-07
  14  2.800E+03  4.686E-07
  14  3.219E+03  3.159E-07
  14  3.701E+03  2.125E-07
  14  4.256E+03  1.430E-07
  14  4.893E+03  9.606E-08
  14  5.626E+03  6.458E-08
  14  6.468E+03  4.337E-08
  14  7.437E+03  2.909E-08
  14  8.551E+03  1.952E-08
  14  9.831E+03  1.309E-08
  14  1.130E+04  8.771E-09
  14  1.300E+04  5.889E-09
  14  1.494E+04  3.942E-09
  14  1.718E+04  2.642E-09
  14  1.975E+04  1.769E-09
  14  2.271E+04  1.185E-09
  14  2.611E+04  7.939E-10
  14  3.002E+04  5.313E-10
  14  3.452E+04  3.562E-10
  14  3.969E+04  2.381E-10
  14  4.563E+04  1.595E-10
  14  5.247E+04  1.068E-10
  14  6.032E+04  7.147E-11
  14  6.936E+04  4.783E-11
  14  7.975E+04  3.202E-11
  14  9.169E+04  2.142E-11
  14  1.054E+05  1.434E-11
  14  1.212E+05  9.599E-12
  14  1.394E+05  6.420E-12
  14  1.602E+05  4.305E-12
  14  1.842E+05  2.868E-12
  14  2.118E+05  1.933E-12
  14  2.435E+05  1.281E-12
  14  2.800E+05  8.695E-13
  15  3.100E-01  1.818E-05
  15  3.564E-01  2.114E-05
  15  4.098E-01  2.458E-05
  15  4.712E-01  2.859E-05
  15  5.417E-01  3.325E-05
  15  6.229E-01  3.868E-05
  15  7.161E-01  4.500E-05
  15  8.234E-01  5.237E-05
  15  9.467E-01  6.093E-05
  15  1.088E+00  7.088E-05
  15  1.251E+00  8.243E-05
  15  1.439E+00  9.579E-05
  15  1.654E+00  1.112E-04
  15  1.902E+00  1.289E-04
  15  2.187E+00  1.490E-04
  15  2.515E+00  1.718E-04
  15  2.891E+00  1.974E-04
  15  3.324E+00  2.258E-04
  15  3.822E+00  2.568E-04
  15  4.394E+00  2.902E-04
  15  5.052E+00  3.254E-04
  15  5.809E+00  3.616E-04
  15  6.679E+00  3.979E-04
  15  7.679E+00  4.330E-04
  15  8.829E+00  4.653E-04
  15  1.015E+01  4.934E-04
  15  1.167E+01  5.154E-04
  15  1.342E+01  5.300E-04
  15  1.543E+01  5.359E-04
  15  1.774E+01  5.321E-04
  15  2.040E+01  5.186E-04
  15  2.345E+01  4.956E-04
  15  2.696E+01  4.643E-04
  15  3.100E+01  4.260E-04
  15  3.564E+01  3.828E-04
  15  4.098E+01  3.369E-04
  15  4.712E+01  2.903E-04
  15  5.417E+01  2.450E-04
  15  6.229E+01  2.026E-04
  15  7.161E+01  1.643E-04
  15  8.234E+01  1.307E-04
  15  9.467E+01  1.022E-04
  15  1.088E+02  7.848E-05
  15  1.251E+02  5.932E-05
  15  1.439E+02  4.417E-05
  15  1.654E+02  3.243E-05
  15  1.902E+02  2.349E-05
  15  2.187E+02  1.682E-05
  15  2.515E+02  1.191E-05
  15  2.891E+02  8.361E-06
  15  3.324E+02  5.814E-06
  15  3.822E+02  4.010E-06
  15  4.394E+02  2.746E-06
  15  5.052E+02  1.869E-06
  15  5.809E+02  1.266E-06
  15  6.679E+02  8.517E-07
  15  7.679E+02  5.711E-07
  15  8.829E+02  3.812E-07
  15  1.015E+03  2.537E-07
  15  1.167E+03  1.683E-07
  15  1.342E+03  1.112E-07
  15  1.543E+03  7.343E-08
  15  1.774E+03  4.838E-08
  15  2.040E+03  3.177E-08
  15  2.345E+03  2.088E-08
  15  2.696E+03  1.366E-08
  15  3.100E+03  8.949E-09
  15  3.564E+03  5.850E-09
  15  4.098E+03  3.821E-09
  15  4.712E+03  2.495E-09
  15  5.417E+03  1.626E-09
  15  6.229E+03  1.061E-09
  15  7.161E+03  6.909E-10
  15  8.234E+03  4.500E-10
  15  9.467E+03  2.928E-10
  15  1.088E+04  1.905E-10
  15  1.251E+04  1.240E-10
  15  1.439E+04  8.063E-11
  15  1.654E+04  5.241E-11
  15  1.902E+04  3.409E-11
  15  2.187E+04  2.213E-11
  15  2.515E+04  1.438E-11
  15  2.891E+04  9.351E-12
  15  3.324E+04  6.072E-12
  15  3.822E+04  3.947E-12
  15  4.394E+04  2.561E-12
  15  5.052E+04  1.664E-12
  15  5.809E+04  1.081E-12
  15  6.679E+04  7.017E-13
  15  7.679E+04  4.560E-13
  15  8.829E+04  2.957E-13
  15  1.015E+05  1.923E-13
  15  1.167E+05  1.247E-13
  15  1.342E+05  8.105E-14
  15  1.543E+05  5.257E-14
  15  1.774E+05  3.420E-14
  15  2.040E+05  2.211E-14
  15  2.345E+05  1.444E-14
  15  2.696E+05  9.291E-15
  15  3.100E+05  6.117E-15
  16  3.200E-01  9.231E-05
  16  3.679E-01  1.074E-04
  16  4.230E-01  1.250E-04
  16  4.864E-01  1.456E-04
  16  5.592E-01  1.695E-04
  16  6.430E-01  1.975E-04
  16  7.392E-01  2.301E-04
  16  8.499E-01  2.681E-04
  16  9.772E-01  3.124E-04
  16  1.124E+00  3.639E-04
  16  1.292E+00  4.238E-04
  16  1.485E+00  4.930E-04
  16  1.708E+00  5.728E-04
  16  1.963E+00  6.641E-04
  16  2.258E+00  7.680E-04
  16  2.596E+00  8.850E-04
  16  2.984E+00  1.015E-03
  16  3.431E+00  1.158E-03
  16  3.945E+00  1.313E-03
  16  4.536E+00  1.477E-03
  16  5.215E+00  1.647E-03
  16  5.996E+00  1.819E-03
  16  6.894E+00  1.986E-03
  16  7.927E+00  2.142E-03
  16  9.114E+00  2.281E-03
  16  1.048E+01  2.394E-03
  16  1.205E+01  2.475E-03
  16  1.385E+01  2.519E-03
  16  1.593E+01  2.521E-03
  16  1.831E+01  2.479E-03
  16  2.105E+01  2.395E-03
  16  2.421E+01  2.271E-03
  16  2.783E+01  2.114E-03
  16  3.200E+01  1.931E-03
  16  3.679E+01  1.730E-03
  16  4.230E+01  1.521E-03
  16  4.864E+01  1.311E-03
  16  5.592E+01  1.110E-03
  16  6.430E+01  9.220E-04
  16  7.392E+01  7.527E-04
  16  8.499E+01  6.041E-04
  16  9.772E+01  4.770E-04
  16  1.124E+02  3.707E-04
  16  1.292E+02  2.838E-04
  16  1.485E+02  2.144E-04
  16  1.708E+02  1.599E-04
  16  1.963E+02  1.178E-04
  16  2.258E+02  8.589E-05
  16  2.596E+02  6.199E-05
  16  2.984E+02  4.432E-05
  16  3.431E+02  3.143E-05
  16  3.945E+02  2.213E-05
  16  4.536E+02  1.546E-05
  16  5.215E+02  1.075E-05
  16  5.996E+02  7.435E-06
  16  6.894E+02  5.108E-06
  16  7.927E+02  3.501E-06
  16  9.114E+02  2.389E-06
  16  1.048E+03  1.624E-06
  16  1.205E+03  1.102E-06
  16  1.385E+03  7.446E-07
  16  1.593E+03  5.025E-07
  16  1.831E+03  3.385E-07
  16  2.105E+03  2.275E-07
  16  2.421E+03  1.527E-07
  16  2.783E+03  1.023E-07
  16  3.200E+03  6.851E-08
  16  3.679E+03  4.584E-08
  16  4.230E+03  3.061E-08
  16  4.864E+03  2.044E-08
  16  5.592E+03  1.364E-08
  16  6.430E+03  9.093E-09
  16  7.392E+03  6.064E-09
  16  8.499E+03  4.035E-09
  16  9.772E+03  2.688E-09
  16  1.124E+04  1.789E-09
  16  1.292E+04  1.190E-09
  16  1.485E+04  7.927E-10
  16  1.708E+04  5.265E-10
  16  1.963E+04  3.504E-10
  16  2.258E+04  2.328E-10
  16  2.596E+04  1.548E-10
  16  2.984E+04  1.029E-10
  16  3.431E+04  6.836E-11
  16  3.945E+04  4.548E-11
  16  4.536E+04  3.017E-11
  16  5.215E+04  2.008E-11
  16  5.996E+04  1.333E-11
  16  6.894E+04  8.856E-12
  16  7.927E+04  5.888E-12
  16  9.114E+04  3.907E-12
  16  1.048E+05  2.596E-12
  16  1.205E+05  1.725E-12
  16  1.385E+05  1.145E-12
  16  1.593E+05  7.605E-13
  16  1.831E+05  5.060E-13
  16  2.105E+05  3.347E-13
  16  2.421E+05  2.238E-13
  16  2.783E+05  1.472E-13
  16  3.200E+05  9.916E-14
  17  3.500E-01  1.602E-05
  17  4.024E-01  1.862E-05
  17  4.627E-01  2.165E-05
  17  5.320E-01  2.516E-05
  17  6.116E-01  2.926E-05
  17  7.032E-01  3.402E-05
  17  8.085E-01  3.957E-05
  17  9.296E-01  4.602E-05
  17  1.069E+00  5.352E-05
  17  1.229E+00  6.224E-05
  17  1.413E+00  7.235E-05
  17  1.625E+00  8.405E-05
  17  1.868E+00  9.754E-05
  17  2.148E+00  1.130E-04
  17  2.469E+00  1.307E-04
  17  2.839E+00  1.508E-04
  17  3.264E+00  1.733E-04
  17  3.753E+00  1.984E-04
  17  4.315E+00  2.259E-04
  17  4.961E+00  2.556E-04
  17  5.704E+00  2.871E-04
  17  6.558E+00  3.198E-04
  17  7.541E+00  3.528E-04
  17  8.670E+00  3.849E-04
  17  9.968E+00  4.150E-04
  17  1.146E+01  4.414E-04
  17  1.318E+01  4.626E-04
  17  1.515E+01  4.772E-04
  17  1.742E+01  4.839E-04
  17  2.003E+01  4.819E-04
  17  2.303E+01  4.708E-04
  17  2.648E+01  4.508E-04
  17  3.044E+01  4.227E-04
  17  3.500E+01  3.881E-04
  17  4.024E+01  3.488E-04
  17  4.627E+01  3.067E-04
  17  5.320E+01  2.638E-04
  17  6.116E+01  2.221E-04
  17  7.032E+01  1.831E-04
  17  8.085E+01  1.478E-04
  17  9.296E+01  1.170E-04
