 8.4	  86.5
11.2	 115.8
 7.2	 158.5
 9.5	 141.2
 3.2	  49.2
 0.0	  48.7
 0.1	  71.7
 7.3	 146.9
10.5	 131.6
 3.2	  97.9
 5.2	 140.5
 2.2	  74.6
 5.0	  87.9
 2.6	  64.2
 1.5	 105.4
 5.6	  78.1
 3.4	 119.2
 7.7   151.8
 3.4   201.3
 9.6   110.6
12.2   164.5
12.3   158.5
 8.8   120.8
 1.7    66.0
10.0	 100.0
  
