 1755.2	  1761.5
 1766.5	  1769.7
 1775.5	  1778.4
 1784.7	  1788.1
 1798.3	  1805.2
 1810.6	  1816.4
 1823.3	  1829.9
 1833.9	  1837.2
 1843.5	  1848.1
 1856.0	  1860.1
 1867.2	  1870.6
 1878.9	  1883.9
 1889.6	  1894.1
 1901.7	  1907.0
 1913.6	  1917.6
 1923.6	  1928.4
 1933.8	  1937.4
 1944.2	  1947.5
 1954.3	  1957.9
 1964.9	  1968.9
 1976.5	  1979.9
 1986.8	  1989.6
 1996.9	  2000.3
 2008.9	  2014.3 
 2020.4	  2024.4
  
