   1749.504       797.0054    
   1749.587       803.4084    
   1749.670       808.9745    
   1749.754       817.0096    
   1749.837       830.6528    
   1749.920       832.7452    
   1750.003       839.6505    
   1750.087       835.7166    
   1750.170       851.0756    
   1750.253       857.4785    
   1750.336       853.3773    
   1750.420       813.4943    
   1750.503       809.3930    
   1750.586       808.0120    
   1750.669       794.4525    
   1750.753       776.0803    
   1750.836       762.7302    
   1750.919       750.4682    
   1751.002       729.8361    
   1751.086       721.8428    
   1751.169       703.7635    
   1751.253       675.4312    
   1751.336       657.6449    
   1751.419       691.4850    
   1751.502       677.3550    
   1751.586       661.6050    
   1751.669       664.5300    
   1751.753       676.0950    
   1751.836       677.4000    
   1751.920       676.9500    
   1752.003       671.9550    
   1752.087       677.4000    
   1752.170       663.6750    
   1752.254       665.2950    
   1752.337       675.8250    
   1752.421       679.9200    
   1752.504       678.1200    
   1752.588       682.1700    
   1752.671       674.0700    
   1752.754       662.6850    
   1752.838       653.1000    
   1752.921       642.4350    
   1753.004       638.8800    
   1753.087       613.5000    
   1753.171       617.8650    
   1753.254       618.2700    
   1753.337       608.5500    
   1753.421       600.6300    
   1753.504       585.6450    
   1753.587       565.8450    
   1753.670       552.7950    
   1753.754       532.9950    
   1753.837       522.0600    
   1753.920       515.1750    
   1754.003       512.9250    
   1754.087       511.4850    
   1754.170       499.4700    
   1754.253       490.5600    
   1754.336       490.1550    
   1754.420       487.0950    
   1754.503       485.9700    
   1754.586       490.5600    
   1754.669       494.2500    
   1754.753       496.5450    
   1754.836       493.3050    
   1754.919       483.9900    
   1755.002       471.9750    
   1755.086       467.3850    
   1755.169       463.2900    
   1755.253       467.6100    
   1755.336       467.4300    
   1755.419       464.5500    
   1755.502       471.6600    
   1755.586       472.6950    
   1755.669       470.8500    
   1755.753       470.2200    
   1755.836       471.5250    
   1755.920       477.1500    
   1756.003       482.9550    
   1756.087       480.7050    
   1756.170       482.1450    
   1756.254       479.4450    
   1756.337       475.2150    
   1756.421       479.8050    
   1756.504       475.0350    
   1756.588       475.7550    
   1756.671       482.1000    
   1756.754       491.4600    
   1756.838       500.7300    
   1756.921       512.2500    
   1757.004       512.2050    
   1757.087       521.8350    
   1757.171       542.0400    
   1757.254       554.5950    
   1757.337       562.7850    
   1757.421       584.2500    
   1757.504       595.0950    
   1757.587       605.6700    
   1757.670       619.5300    
   1757.754       629.7900    
   1757.837       648.8250    
   1757.920       652.5600    
   1758.003       667.0500    
   1758.087       675.6000    
   1758.170       669.9300    
   1758.253       680.1900    
   1758.336       682.5300    
   1758.420       672.7650    
   1758.503       677.0400    
   1758.586       681.8550    
   1758.669       678.2550    
   1758.753       677.2650    
   1758.836       665.8800    
   1758.919       667.0500    
   1759.002       669.3000    
   1759.086       672.4500    
   1759.169       687.1200    
   1759.253       693.7350    
   1759.336       654.3806    
   1759.419       655.7616    
   1759.502       661.6207    
   1759.586       669.5721    
   1759.669       676.0588    
   1759.753       687.7350    
   1759.836       692.4641    
   1759.920       702.0895    
   1760.003       701.3781    
   1760.087       707.6556    
   1760.170       709.4551    
   1760.254       702.8010    
   1760.337       698.9926    
   1760.421       704.6006    
   1760.504       706.2745    
   1760.588       707.4045    
   1760.671       720.5873    
   1760.754       723.0983    
   1760.838       728.7062    
   1760.921       743.4374    
   1761.004       764.7809    
   1761.087       776.5407    
   1761.171       783.0274    
   1761.254       799.5163    
   1761.337       815.4612    
   1761.421       828.0162    
