 #This file contains dFlux vs. E(MeV/n) for the dates
 #provided in the input file
 #Index E[MeV/n] dFlux(Z=1-28)[particles/MeV/n/sr/s/m^2]
#Run No:    1
   1   0.1000000E+00 0.32249590E+07 0.57652998E+04 0.14227857E+00 0.90574049E-05 0.73204547E-01 0.14142082E+03 0.15686996E+00 0.95170174E+02 0.22219455E-03 0.45958085E+01 0.19124992E+01 0.14524483E+03 0.44507954E+00 0.10586166E+03 0.11764785E-06 0.74586459E-01 0.11326086E-06 0.51957049E-04 0.23827226E-04 0.63167924E+00 0.62713596E-04 0.67027872E-02 0.33234651E-02 0.47622606E-01 0.25827195E-01 0.66582085E+02 0.56391841E+00 0.33014832E+01
  12   0.1224865     0.24211845E+07 0.47045474E+04 0.13258025E+00 0.10548228E-04 0.70283242E-01 0.11540119E+03 0.14757967E+00 0.78453316E+02 0.23139620E-03 0.39058299E+01 0.15926687E+01 0.11380009E+03 0.38602591E+00 0.82943275E+02 0.14415379E-06 0.67374319E-01 0.13877849E-06 0.55220040E-04 0.25843474E-04 0.53684384E+00 0.65310625E-04 0.63702343E-02 0.31585747E-02 0.43017536E-01 0.23329781E-01 0.52167542E+02 0.43736649E+00 0.25867388E+01
  13   0.1247660     0.23572072E+07 0.46160303E+04 0.13170867E+00 0.10699442E-04 0.70016339E-01 0.11322991E+03 0.14674036E+00 0.77050331E+02 0.23227489E-03 0.38469222E+01 0.15656729E+01 0.11123572E+03 0.38092652E+00 0.81074249E+02 0.14691599E-06 0.66737272E-01 0.14143771E-06 0.55535103E-04 0.26040307E-04 0.52874720E+00 0.65558619E-04 0.63400213E-02 0.31435937E-02 0.42610768E-01 0.23109185E-01 0.50992004E+02 0.42710528E+00 0.25284503E+01
  14   0.1270879     0.23017692E+07 0.45387598E+04 0.13093880E+00 0.10835632E-04 0.69779925E-01 0.11133453E+03 0.14599834E+00 0.75824509E+02 0.23305835E-03 0.37953141E+01 0.15420643E+01 0.10900522E+03 0.37645096E+00 0.79448547E+02 0.14941496E-06 0.66176124E-01 0.14384348E-06 0.55816545E-04 0.26216465E-04 0.52165389E+00 0.65779728E-04 0.63132849E-02 0.31303372E-02 0.42252459E-01 0.22914870E-01 0.49969524E+02 0.41818807E+00 0.24777505E+01
  15   0.1294530     0.22403085E+07 0.44524614E+04 0.13006885E+00 0.10992628E-04 0.69512092E-01 0.10921768E+03 0.14515916E+00 0.74454216E+02 0.23395271E-03 0.37374685E+01 0.15156499E+01 0.10652305E+03 0.37142536E+00 0.77639427E+02 0.15230866E-06 0.65543763E-01 0.14662930E-06 0.56138393E-04 0.26418264E-04 0.51370317E+00 0.66032146E-04 0.62830215E-02 0.31153315E-02 0.41848686E-01 0.22695895E-01 0.48831673E+02 0.40827364E+00 0.24213305E+01
  16   0.1318621     0.21842115E+07 0.43730908E+04 0.12925895E+00 0.11141785E-04 0.69262058E-01 0.10727077E+03 0.14437720E+00 0.73192764E+02 0.23479368E-03 0.36840680E+01 0.14913108E+01 0.10424862E+03 0.36677739E+00 0.75981720E+02 0.15507065E-06 0.64956725E-01 0.14928833E-06 0.56441608E-04 0.26608735E-04 0.50636339E+00 0.66269487E-04 0.62547964E-02 0.31013363E-02 0.41473851E-01 0.22492616E-01 0.47789062E+02 0.39919743E+00 0.23696322E+01
  17   0.1343161     0.21279708E+07 0.42929194E+04 0.12843102E+00 0.11297328E-04 0.69005765E-01 0.10530421E+03 0.14357719E+00 0.71917412E+02 0.23566191E-03 0.36299314E+01 0.14666812E+01 0.10195960E+03 0.36205667E+00 0.74313370E+02 0.15796418E-06 0.64358331E-01 0.15207394E-06 0.56755209E-04 0.26806103E-04 0.49892253E+00 0.66514527E-04 0.62258914E-02 0.30870042E-02 0.41091755E-01 0.22285402E-01 0.46739750E+02 0.39007130E+00 0.23176026E+01
  18   0.1368158     0.20717700E+07 0.42121865E+04 0.12758708E+00 0.11459186E-04 0.68743803E-01 0.10332388E+03 0.14276096E+00 0.70631950E+02 0.23655609E-03 0.35752118E+01 0.14418329E+01 0.99663185E+02 0.35727626E+00 0.72639641E+02 0.16098920E-06 0.63750066E-01 0.15498617E-06 0.57078811E-04 0.27010134E-04 0.49140146E+00 0.66766901E-04 0.61963736E-02 0.30723684E-02 0.40703379E-01 0.22074774E-01 0.45687061E+02 0.38092437E+00 0.22654047E+01
  19   0.1393619     0.20203440E+07 0.41377539E+04 0.12679954E+00 0.11613288E-04 0.68498664E-01 0.10149810E+03 0.14199862E+00 0.69445686E+02 0.23739881E-03 0.35245757E+01 0.14188809E+01 0.97553749E+02 0.35284433E+00 0.71102188E+02 0.16388263E-06 0.63184083E-01 0.15777171E-06 0.57384350E-04 0.27203139E-04 0.48444170E+00 0.67004745E-04 0.61687790E-02 0.30586862E-02 0.40341977E-01 0.21878781E-01 0.44720070E+02 0.37252980E+00 0.22174568E+01
  20   0.1419555     0.19666836E+07 0.40594976E+04 0.12596151E+00 0.11780625E-04 0.68237118E-01 0.99578514E+02 0.14118673E+00 0.68197334E+02 0.23830468E-03 0.34711413E+01 0.13947058E+01 0.95344131E+02 0.34815890E+00 0.69491699E+02 0.16703905E-06 0.62583514E-01 0.16081046E-06 0.57713401E-04 0.27411375E-04 0.47709733E+00 0.67260407E-04 0.61393622E-02 0.30441007E-02 0.39958507E-01 0.21670818E-01 0.43707157E+02 0.36374474E+00 0.21672313E+01
  21   0.1445973     0.19164584E+07 0.39856860E+04 0.12516136E+00 0.11943705E-04 0.67986690E-01 0.97767960E+02 0.14041080E+00 0.67018799E+02 0.23917841E-03 0.34205532E+01 0.13718610E+01 0.93267799E+02 0.34371471E+00 0.67978386E+02 0.17012962E-06 0.62011715E-01 0.16378577E-06 0.58031375E-04 0.27612981E-04 0.47014412E+00 0.67507004E-04 0.61112246E-02 0.30301486E-02 0.39593402E-01 0.21472815E-01 0.42755352E+02 0.35549733E+00 0.21200361E+01
