 0.40608E+00 0.61401E+00
 0.41363E+00 0.60047E+00
 0.42133E+00 0.58737E+00
 0.42917E+00 0.57447E+00
 0.43716E+00 0.56204E+00
 0.44530E+00 0.54960E+00
 0.45358E+00 0.53757E+00
 0.46202E+00 0.52586E+00
 0.47062E+00 0.51417E+00
 0.47938E+00 0.50295E+00
 0.48830E+00 0.49213E+00
 0.49739E+00 0.48131E+00
 0.50665E+00 0.47080E+00
 0.51607E+00 0.46045E+00
 0.52568E+00 0.45034E+00
 0.53546E+00 0.44052E+00
 0.54543E+00 0.43090E+00
 0.55558E+00 0.42148E+00
 0.56592E+00 0.41223E+00
 0.57645E+00 0.40316E+00
 0.58718E+00 0.39443E+00
 0.59810E+00 0.38575E+00
 0.60923E+00 0.37726E+00
 0.62057E+00 0.36909E+00
 0.63212E+00 0.36092E+00
 0.64389E+00 0.35309E+00
 0.65587E+00 0.34532E+00
 0.66807E+00 0.33776E+00
 0.68051E+00 0.33041E+00
 0.69317E+00 0.32311E+00
 0.70607E+00 0.31605E+00
 0.71921E+00 0.30907E+00
 0.73260E+00 0.30238E+00
 0.74623E+00 0.29570E+00
 0.76012E+00 0.28925E+00
 0.77426E+00 0.28290E+00
 0.78867E+00 0.27675E+00
 0.80335E+00 0.27068E+00
 0.81830E+00 0.26478E+00
 0.83353E+00 0.25896E+00
 0.84904E+00 0.25331E+00
 0.86484E+00 0.24774E+00
 0.88094E+00 0.24237E+00
 0.89733E+00 0.23701E+00
 0.91403E+00 0.23184E+00
 0.93104E+00 0.22676E+00
 0.94837E+00 0.22178E+00
 0.96602E+00 0.21696E+00
 0.98400E+00 0.21217E+00
 0.10023E+01 0.20754E+00
 0.10210E+01 0.20300E+00
 0.10400E+01 0.19855E+00
 0.10593E+01 0.19419E+00
 0.10790E+01 0.18994E+00
 0.10991E+01 0.18577E+00
 0.11196E+01 0.18171E+00
 0.11404E+01 0.17775E+00
 0.11616E+01 0.17385E+00
 0.11832E+01 0.17003E+00
 0.12053E+01 0.16632E+00
 0.12277E+01 0.16268E+00
 0.12505E+01 0.15911E+00
 0.12738E+01 0.15562E+00
 0.12975E+01 0.15220E+00
 0.13217E+01 0.14888E+00
 0.13463E+01 0.14562E+00
 0.13713E+01 0.14243E+00
 0.13968E+01 0.13930E+00
 0.14228E+01 0.13626E+00
 0.14493E+01 0.13327E+00
 0.14763E+01 0.13036E+00
 0.15038E+01 0.12750E+00
 0.15317E+01 0.12471E+00
 0.15602E+01 0.12197E+00
 0.15893E+01 0.11930E+00
 0.16189E+01 0.11669E+00
 0.16490E+01 0.11414E+00
 0.16797E+01 0.11163E+00
 0.17109E+01 0.10919E+00
 0.17428E+01 0.10679E+00
 0.17752E+01 0.10445E+00
 0.18082E+01 0.10217E+00
 0.18419E+01 0.99924E-01
 0.18762E+01 0.97738E-01
 0.19111E+01 0.95599E-01
 0.19467E+01 0.93503E-01
 0.19829E+01 0.91456E-01
 0.20198E+01 0.89451E-01
 0.20574E+01 0.87486E-01
 0.20957E+01 0.85569E-01
 0.21347E+01 0.83695E-01
 0.21744E+01 0.81862E-01
 0.22149E+01 0.80069E-01
 0.22561E+01 0.78312E-01
 0.22981E+01 0.76600E-01
 0.23408E+01 0.74919E-01
 0.23844E+01 0.73278E-01
 0.24288E+01 0.71667E-01
 0.24740E+01 0.70100E-01
 0.25200E+01 0.68564E-01
 0.25669E+01 0.67062E-01
 0.26147E+01 0.65588E-01
 0.26633E+01 0.64152E-01
 0.27129E+01 0.62745E-01
 0.27634E+01 0.61371E-01
 0.28148E+01 0.60026E-01
 0.28672E+01 0.58710E-01
 0.29206E+01 0.57425E-01
 0.29749E+01 0.56163E-01
 0.30303E+01 0.54930E-01
 0.30867E+01 0.53726E-01
 0.31441E+01 0.52547E-01
 0.32026E+01 0.51396E-01
 0.32622E+01 0.50270E-01
 0.33229E+01 0.49165E-01
 0.33848E+01 0.48088E-01
 0.34478E+01 0.47035E-01
 0.35119E+01 0.46002E-01
 0.35773E+01 0.44993E-01
 0.36439E+01 0.44005E-01
 0.37117E+01 0.43040E-01
 0.37807E+01 0.42096E-01
 0.38511E+01 0.41172E-01
 0.39228E+01 0.40270E-01
 0.39958E+01 0.39387E-01
 0.40701E+01 0.38522E-01
 0.41459E+01 0.37676E-01
 0.42230E+01 0.36850E-01
 0.43016E+01 0.36041E-01
 0.43817E+01 0.35250E-01
 0.44632E+01 0.34476E-01
 0.45463E+01 0.33719E-01
 0.46309E+01 0.32979E-01
 0.47171E+01 0.32255E-01
 0.48049E+01 0.31548E-01
 0.48943E+01 0.30855E-01
 0.49854E+01 0.30178E-01
 0.50782E+01 0.29515E-01
 0.51727E+01 0.28867E-01
 0.52689E+01 0.28233E-01
 0.53670E+01 0.27613E-01
 0.54669E+01 0.27006E-01
 0.55686E+01 0.26413E-01
 0.56722E+01 0.25833E-01
 0.57778E+01 0.25265E-01
 0.58853E+01 0.24710E-01
 0.59948E+01 0.24168E-01
 0.61064E+01 0.23637E-01
 0.62200E+01 0.23117E-01
 0.63358E+01 0.22609E-01
 0.64537E+01 0.22112E-01
 0.65738E+01 0.21627E-01
 0.66962E+01 0.21151E-01
 0.68208E+01 0.20686E-01
 0.69477E+01 0.20232E-01
 0.70770E+01 0.19787E-01
 0.72087E+01 0.19352E-01
 0.73429E+01 0.18926E-01
 0.74795E+01 0.18510E-01
 0.76187E+01 0.18103E-01
 0.77605E+01 0.17705E-01
 0.79049E+01 0.17315E-01
 0.80520E+01 0.16934E-01
 0.82019E+01 0.16562E-01
 0.83545E+01 0.16197E-01
 0.85100E+01 0.15841E-01
 0.86684E+01 0.15492E-01
 0.88297E+01 0.15151E-01
 0.89940E+01 0.14818E-01
 0.91614E+01 0.14492E-01
 0.93319E+01 0.14173E-01
 0.95056E+01 0.13861E-01
 0.96825E+01 0.13555E-01
 0.98627E+01 0.13257E-01
 0.10046E+02 0.12965E-01
 0.10233E+02 0.12679E-01
 0.10424E+02 0.12400E-01
 0.10618E+02 0.12127E-01
 0.10815E+02 0.11860E-01
 0.11016E+02 0.11598E-01
 0.11221E+02 0.11342E-01
 0.11430E+02 0.11092E-01
 0.11643E+02 0.10848E-01
 0.11860E+02 0.10609E-01
 0.12080E+02 0.10375E-01
 0.12305E+02 0.10146E-01
 0.12534E+02 0.99218E-02
 0.12768E+02 0.97030E-02
 0.13005E+02 0.94889E-02
 0.13247E+02 0.92794E-02
 0.13494E+02 0.90746E-02
 0.13745E+02 0.88742E-02
 0.14001E+02 0.86782E-02
 0.14261E+02 0.84866E-02
 0.14527E+02 0.82991E-02
 0.14797E+02 0.81158E-02
 0.15072E+02 0.79364E-02
 0.15353E+02 0.77611E-02
 0.15638E+02 0.75895E-02
 0.15929E+02 0.74217E-02
 0.16226E+02 0.72575E-02
 0.16528E+02 0.70971E-02
 0.16836E+02 0.69400E-02
 0.17149E+02 0.67865E-02
 0.17468E+02 0.66363E-02
 0.17793E+02 0.64894E-02
 0.18124E+02 0.63457E-02
 0.18461E+02 0.62052E-02
 0.18805E+02 0.60677E-02
 0.19155E+02 0.59333E-02
 0.19511E+02 0.58018E-02
 0.19875E+02 0.56732E-02
 0.20244E+02 0.55475E-02
 0.20621E+02 0.54244E-02
 0.21005E+02 0.53041E-02
 0.21396E+02 0.51864E-02
 0.21794E+02 0.50714E-02
 0.22200E+02 0.49588E-02
 0.22613E+02 0.48487E-02
 0.23034E+02 0.47410E-02
 0.23462E+02 0.46357E-02
 0.23899E+02 0.45327E-02
 0.24344E+02 0.44320E-02
 0.24797E+02 0.43334E-02
 0.25258E+02 0.42371E-02
 0.25728E+02 0.41428E-02
 0.26207E+02 0.40506E-02
 0.26695E+02 0.39604E-02
 0.27192E+02 0.38723E-02
 0.27698E+02 0.37860E-02
 0.28213E+02 0.37017E-02
 0.28738E+02 0.36192E-02
 0.29273E+02 0.35385E-02
 0.29818E+02 0.34596E-02
 0.30373E+02 0.33824E-02
 0.30938E+02 0.33069E-02
 0.31514E+02 0.32331E-02
 0.32100E+02 0.31609E-02
 0.32697E+02 0.30902E-02
 0.33306E+02 0.30212E-02
 0.33926E+02 0.29536E-02
 0.34557E+02 0.28876E-02
 0.35200E+02 0.28229E-02
 0.35855E+02 0.27598E-02
 0.36523E+02 0.26980E-02
 0.37202E+02 0.26375E-02
 0.37895E+02 0.25784E-02
 0.38600E+02 0.25206E-02
 0.39318E+02 0.24641E-02
 0.40050E+02 0.24087E-02
 0.40795E+02 0.23547E-02
 0.41555E+02 0.23018E-02
 0.42328E+02 0.22500E-02
 0.43116E+02 0.21995E-02
 0.43918E+02 0.21500E-02
 0.44735E+02 0.21016E-02
 0.45568E+02 0.20543E-02
 0.46416E+02 0.20080E-02
 0.47280E+02 0.19627E-02
 0.48160E+02 0.19185E-02
 0.49056E+02 0.18752E-02
 0.49969E+02 0.18329E-02
 0.50899E+02 0.17915E-02
 0.51846E+02 0.17510E-02
 0.52811E+02 0.17114E-02
 0.53794E+02 0.16726E-02
 0.54795E+02 0.16348E-02
 0.55814E+02 0.15977E-02
 0.56853E+02 0.15615E-02
 0.57911E+02 0.15261E-02
 0.58989E+02 0.14915E-02
 0.60087E+02 0.14576E-02
 0.61205E+02 0.14245E-02
 0.62344E+02 0.13921E-02
 0.63504E+02 0.13604E-02
 0.64686E+02 0.13294E-02
 0.65890E+02 0.12991E-02
 0.67116E+02 0.12695E-02
 0.68365E+02 0.12405E-02
 0.69637E+02 0.12122E-02
 0.70933E+02 0.11845E-02
 0.72253E+02 0.11574E-02
 0.73598E+02 0.11309E-02
 0.74968E+02 0.11050E-02
 0.76363E+02 0.10797E-02
 0.77784E+02 0.10549E-02
 0.79232E+02 0.10307E-02
 0.80706E+02 0.10070E-02
 0.82208E+02 0.98384E-03
 0.83738E+02 0.96119E-03
 0.85296E+02 0.93905E-03
 0.86884E+02 0.91739E-03
 0.88501E+02 0.89622E-03
 0.90148E+02 0.87552E-03
 0.91825E+02 0.85527E-03
 0.93534E+02 0.83547E-03
 0.95275E+02 0.81612E-03
 0.97048E+02 0.79719E-03
 0.98854E+02 0.77869E-03
 0.10069E+03 0.76059E-03
 0.10257E+03 0.74290E-03
 0.10448E+03 0.72561E-03
 0.10642E+03 0.70869E-03
 0.10840E+03 0.69216E-03
 0.11042E+03 0.67599E-03
 0.11247E+03 0.66018E-03
 0.11457E+03 0.64473E-03
 0.11670E+03 0.62962E-03
 0.11887E+03 0.61485E-03
 0.12108E+03 0.60040E-03
 0.12334E+03 0.58628E-03
 0.12563E+03 0.57248E-03
 0.12797E+03 0.55898E-03
 0.13035E+03 0.54579E-03
 0.13278E+03 0.53289E-03
 0.13525E+03 0.52028E-03
 0.13777E+03 0.50795E-03
 0.14033E+03 0.49590E-03
 0.14294E+03 0.48412E-03
 0.14560E+03 0.47260E-03
 0.14831E+03 0.46135E-03
 0.15107E+03 0.45034E-03
 0.15388E+03 0.43958E-03
 0.15675E+03 0.42907E-03
 0.15966E+03 0.41879E-03
 0.16263E+03 0.40874E-03
 0.16566E+03 0.39892E-03
 0.16874E+03 0.38932E-03
 0.17188E+03 0.37994E-03
 0.17508E+03 0.37077E-03
 0.17834E+03 0.36181E-03
 0.18166E+03 0.35305E-03
 0.18504E+03 0.34449E-03
 0.18848E+03 0.33612E-03
 0.19199E+03 0.32794E-03
 0.19557E+03 0.31995E-03
 0.19920E+03 0.31214E-03
 0.20291E+03 0.30451E-03
 0.20669E+03 0.29705E-03
 0.21053E+03 0.28976E-03
 0.21445E+03 0.28264E-03
 0.21844E+03 0.27568E-03
 0.22251E+03 0.26887E-03
 0.22665E+03 0.26223E-03
 0.23087E+03 0.25574E-03
 0.23516E+03 0.24939E-03
 0.23954E+03 0.24319E-03
 0.24400E+03 0.23714E-03
 0.24854E+03 0.23122E-03
 0.25316E+03 0.22544E-03
 0.25788E+03 0.21979E-03
 0.26268E+03 0.21427E-03
 0.26756E+03 0.20888E-03
 0.27254E+03 0.20362E-03
 0.27762E+03 0.19847E-03
 0.28278E+03 0.19345E-03
 0.28804E+03 0.18854E-03
 0.29340E+03 0.18375E-03
 0.29887E+03 0.17907E-03
 0.30443E+03 0.17450E-03
 0.31009E+03 0.17003E-03
 0.31586E+03 0.16567E-03
 0.32174E+03 0.16141E-03
 0.32773E+03 0.15725E-03
 0.33383E+03 0.15319E-03
 0.34004E+03 0.14923E-03
 0.34637E+03 0.14535E-03
 0.35282E+03 0.14157E-03
 0.35938E+03 0.13788E-03
 0.36607E+03 0.13428E-03
 0.37288E+03 0.13076E-03
 0.37982E+03 0.12733E-03
 0.38689E+03 0.12397E-03
 0.39409E+03 0.12070E-03
 0.40142E+03 0.11751E-03
 0.40889E+03 0.11439E-03
 0.41650E+03 0.11135E-03
 0.42426E+03 0.10838E-03
 0.43215E+03 0.10548E-03
 0.44019E+03 0.10265E-03
 0.44839E+03 0.99890E-04
 0.45673E+03 0.97197E-04
 0.46523E+03 0.94570E-04
 0.47389E+03 0.92007E-04
 0.48271E+03 0.89506E-04
 0.49169E+03 0.87067E-04
 0.50084E+03 0.84687E-04
 0.51016E+03 0.82366E-04
 0.51966E+03 0.80102E-04
 0.52933E+03 0.77893E-04
 0.53918E+03 0.75740E-04
 0.54921E+03 0.73640E-04
 0.55943E+03 0.71592E-04
 0.56984E+03 0.69596E-04
 0.58045E+03 0.67649E-04
 0.59125E+03 0.65751E-04
 0.60225E+03 0.63901E-04
 0.61346E+03 0.62098E-04
 0.62488E+03 0.60340E-04
 0.63651E+03 0.58626E-04
 0.64835E+03 0.56956E-04
 0.66042E+03 0.55329E-04
 0.67271E+03 0.53744E-04
 0.68523E+03 0.52199E-04
 0.69798E+03 0.50693E-04
 0.71097E+03 0.49227E-04
 0.72420E+03 0.47799E-04
 0.73768E+03 0.46407E-04
 0.75141E+03 0.45052E-04
 0.76539E+03 0.43732E-04
 0.77964E+03 0.42447E-04
 0.79415E+03 0.41195E-04
 0.80892E+03 0.39977E-04
 0.82398E+03 0.38791E-04
 0.83931E+03 0.37636E-04
 0.85493E+03 0.36512E-04
 0.87084E+03 0.35418E-04
 0.88705E+03 0.34353E-04
 0.90356E+03 0.33317E-04
 0.92037E+03 0.32308E-04
 0.93750E+03 0.31328E-04
 0.95495E+03 0.30373E-04
 0.97272E+03 0.29445E-04
 0.99082E+03 0.28542E-04
 0.10093E+04 0.27664E-04
 0.10280E+04 0.26810E-04
 0.10472E+04 0.25980E-04
 0.10667E+04 0.25173E-04
 0.10865E+04 0.24388E-04
 0.11067E+04 0.23625E-04
 0.11273E+04 0.22883E-04
 0.11483E+04 0.22163E-04
 0.11697E+04 0.21463E-04
 0.11915E+04 0.20782E-04
 0.12136E+04 0.20121E-04
 0.12362E+04 0.19479E-04
 0.12592E+04 0.18855E-04
 0.12826E+04 0.18250E-04
 0.13065E+04 0.17661E-04
 0.13308E+04 0.17090E-04
 0.13556E+04 0.16536E-04
 0.13808E+04 0.15997E-04
 0.14065E+04 0.15475E-04
 0.14327E+04 0.14967E-04
 0.14594E+04 0.14475E-04
 0.14865E+04 0.13998E-04
 0.15142E+04 0.13534E-04
 0.15424E+04 0.13085E-04
 0.15711E+04 0.12649E-04
 0.16003E+04 0.12226E-04
 0.16301E+04 0.11816E-04
 0.16604E+04 0.11418E-04
 0.16913E+04 0.11033E-04
 0.17228E+04 0.10659E-04
 0.17549E+04 0.10297E-04
 0.17875E+04 0.99462E-05
 0.18208E+04 0.96061E-05
 0.18547E+04 0.92766E-05
 0.18892E+04 0.89573E-05
 0.19244E+04 0.86481E-05
 0.19602E+04 0.83486E-05
 0.19966E+04 0.80585E-05
 0.20338E+04 0.77777E-05
 0.20716E+04 0.75058E-05
 0.21102E+04 0.72425E-05
 0.21495E+04 0.69878E-05
 0.21895E+04 0.67412E-05
 0.22302E+04 0.65026E-05
 0.22717E+04 0.62717E-05
 0.23140E+04 0.60484E-05
 0.23571E+04 0.58324E-05
 0.24009E+04 0.56234E-05
 0.24456E+04 0.54214E-05
 0.24911E+04 0.52260E-05
 0.25375E+04 0.50371E-05
 0.25847E+04 0.48545E-05
 0.26328E+04 0.46780E-05
 0.26818E+04 0.45075E-05
 0.27317E+04 0.43427E-05
 0.27826E+04 0.41834E-05
 0.28343E+04 0.40296E-05
 0.28871E+04 0.38810E-05
 0.29408E+04 0.37375E-05
 0.29955E+04 0.35989E-05
 0.30513E+04 0.34651E-05
 0.31081E+04 0.33359E-05
 0.31659E+04 0.32112E-05
 0.32248E+04 0.30908E-05
 0.32849E+04 0.29746E-05
 0.33460E+04 0.28625E-05
 0.34083E+04 0.27544E-05
 0.34717E+04 0.26500E-05
 0.35363E+04 0.25494E-05
 0.36021E+04 0.24523E-05
 0.36691E+04 0.23587E-05
 0.37374E+04 0.22684E-05
 0.38070E+04 0.21814E-05
 0.38778E+04 0.20975E-05
 0.39500E+04 0.20166E-05
 0.40235E+04 0.19387E-05
 0.40984E+04 0.18636E-05
 0.41747E+04 0.17912E-05
 0.42523E+04 0.17215E-05
 0.43315E+04 0.16544E-05
 0.44121E+04 0.15897E-05
 0.44942E+04 0.15274E-05
 0.45778E+04 0.14674E-05
 0.46630E+04 0.14096E-05
 0.47498E+04 0.13540E-05
 0.48382E+04 0.13005E-05
 0.49283E+04 0.12489E-05
 0.50200E+04 0.11993E-05
 0.51134E+04 0.11516E-05
 0.52085E+04 0.11057E-05
 0.53055E+04 0.10615E-05
 0.54042E+04 0.10190E-05
 0.55048E+04 0.97810E-06
 0.56072E+04 0.93878E-06
 0.57116E+04 0.90096E-06
 0.58179E+04 0.86459E-06
 0.59262E+04 0.82963E-06
 0.60364E+04 0.79602E-06
 0.61488E+04 0.76370E-06
 0.62632E+04 0.73264E-06
 0.63798E+04 0.70279E-06
 0.64985E+04 0.67410E-06
 0.66194E+04 0.64654E-06
 0.67426E+04 0.62005E-06
 0.68681E+04 0.59461E-06
 0.69959E+04 0.57016E-06
 0.71261E+04 0.54668E-06
 0.72587E+04 0.52414E-06
 0.73938E+04 0.50248E-06
 0.75314E+04 0.48168E-06
 0.76716E+04 0.46172E-06
 0.78143E+04 0.44255E-06
 0.79598E+04 0.42414E-06
 0.81079E+04 0.40648E-06
 0.82588E+04 0.38952E-06
 0.84125E+04 0.37325E-06
 0.85691E+04 0.35763E-06
 0.87285E+04 0.34265E-06
 0.88910E+04 0.32827E-06
 0.90564E+04 0.31447E-06
 0.92250E+04 0.30124E-06
 0.93966E+04 0.28855E-06
 0.95715E+04 0.27637E-06
 0.97496E+04 0.26469E-06
 0.99311E+04 0.25349E-06
 0.10116E+05 0.24275E-06
 0.10304E+05 0.23245E-06
 0.10496E+05 0.22258E-06
 0.10691E+05 0.21311E-06
 0.10890E+05 0.20403E-06
 0.11093E+05 0.19533E-06
 0.11299E+05 0.18699E-06
 0.11510E+05 0.17900E-06
 0.11724E+05 0.17134E-06
 0.11942E+05 0.16400E-06
 0.12164E+05 0.15697E-06
 0.12391E+05 0.15023E-06
 0.12621E+05 0.14377E-06
 0.12856E+05 0.13758E-06
 0.13095E+05 0.13165E-06
 0.13339E+05 0.12597E-06
 0.13587E+05 0.12054E-06
 0.13840E+05 0.11533E-06
 0.14098E+05 0.11034E-06
 0.14360E+05 0.10556E-06
 0.14627E+05 0.10098E-06
 0.14900E+05 0.96602E-07
 0.15177E+05 0.92406E-07
 0.15459E+05 0.88389E-07
 0.15747E+05 0.84543E-07
 0.16040E+05 0.80861E-07
 0.16339E+05 0.77336E-07
 0.16643E+05 0.73962E-07
 0.16952E+05 0.70732E-07
 0.17268E+05 0.67641E-07
 0.17589E+05 0.64682E-07
 0.17916E+05 0.61850E-07
 0.18250E+05 0.59140E-07
 0.18590E+05 0.56547E-07
 0.18936E+05 0.54065E-07
 0.19288E+05 0.51691E-07
 0.19647E+05 0.49419E-07
 0.20012E+05 0.47245E-07
 0.20385E+05 0.45166E-07
 0.20764E+05 0.43176E-07
 0.21151E+05 0.41273E-07
 0.21544E+05 0.39452E-07
 0.21945E+05 0.37710E-07
 0.22354E+05 0.36045E-07
 0.22770E+05 0.34451E-07
 0.23193E+05 0.32927E-07
 0.23625E+05 0.31470E-07
 0.24065E+05 0.30076E-07
 0.24513E+05 0.28743E-07
 0.24969E+05 0.27469E-07
 0.25433E+05 0.26250E-07
 0.25907E+05 0.25084E-07
 0.26389E+05 0.23970E-07
 0.26880E+05 0.22904E-07
 0.27380E+05 0.21886E-07
 0.27890E+05 0.20912E-07
 0.28409E+05 0.19981E-07
 0.28938E+05 0.19090E-07
 0.29476E+05 0.18240E-07
 0.30025E+05 0.17426E-07
 0.30583E+05 0.16649E-07
 0.31153E+05 0.15905E-07
 0.31732E+05 0.15195E-07
 0.32323E+05 0.14516E-07
 0.32924E+05 0.13867E-07
 0.33537E+05 0.13247E-07
 0.34161E+05 0.12654E-07
 0.34797E+05 0.12087E-07
 0.35445E+05 0.11546E-07
 0.36104E+05 0.11028E-07
 0.36776E+05 0.10534E-07
 0.37460E+05 0.10062E-07
 0.38158E+05 0.96101E-08
 0.38868E+05 0.91788E-08
 0.39591E+05 0.87666E-08
 0.40328E+05 0.83728E-08
 0.41078E+05 0.79965E-08
 0.41843E+05 0.76370E-08
 0.42622E+05 0.72935E-08
 0.43415E+05 0.69653E-08
 0.44223E+05 0.66518E-08
 0.45046E+05 0.63523E-08
 0.45884E+05 0.60662E-08
 0.46738E+05 0.57929E-08
 0.47608E+05 0.55318E-08
 0.48494E+05 0.52824E-08
 0.49396E+05 0.50441E-08
 0.50315E+05 0.48166E-08
 0.51252E+05 0.45992E-08
 0.52206E+05 0.43916E-08
 0.53177E+05 0.41932E-08
 0.54167E+05 0.40038E-08
 0.55175E+05 0.38229E-08
 0.56202E+05 0.36501E-08
 0.57248E+05 0.34851E-08
 0.58313E+05 0.33275E-08
 0.59398E+05 0.31769E-08
 0.60504E+05 0.30332E-08
 0.61630E+05 0.28959E-08
 0.62777E+05 0.27648E-08
 0.63945E+05 0.26396E-08
 0.65135E+05 0.25200E-08
 0.66347E+05 0.24058E-08
 0.67582E+05 0.22968E-08
 0.68840E+05 0.21927E-08
 0.70121E+05 0.20933E-08
 0.71426E+05 0.19983E-08
 0.72755E+05 0.19077E-08
 0.74109E+05 0.18211E-08
 0.75488E+05 0.17385E-08
 0.76893E+05 0.16596E-08
 0.78324E+05 0.15842E-08
 0.79781E+05 0.15123E-08
 0.81266E+05 0.14436E-08
 0.82779E+05 0.13780E-08
 0.84319E+05 0.13154E-08
 0.85888E+05 0.12556E-08
 0.87487E+05 0.11985E-08
 0.89115E+05 0.11441E-08
 0.90773E+05 0.10920E-08
 0.92463E+05 0.10424E-08
 0.94183E+05 0.99495E-09
 0.95936E+05 0.94968E-09
 0.97721E+05 0.90647E-09
 0.99540E+05 0.86521E-09
 0.10139E+06 0.82583E-09
 0.10328E+06 0.78823E-09
 0.10520E+06 0.75234E-09
 0.10716E+06 0.71807E-09
 0.10915E+06 0.68537E-09
 0.11118E+06 0.65414E-09
 0.11325E+06 0.62434E-09
 0.11536E+06 0.59589E-09
 0.11751E+06 0.56873E-09
 0.11970E+06 0.54281E-09
 0.12192E+06 0.51806E-09
 0.12419E+06 0.49444E-09
 0.12650E+06 0.47189E-09
 0.12886E+06 0.45037E-09
 0.13126E+06 0.42983E-09
 0.13370E+06 0.41022E-09
 0.13619E+06 0.39151E-09
 0.13872E+06 0.37364E-09
 0.14130E+06 0.35659E-09
 0.14393E+06 0.34032E-09
 0.14661E+06 0.32478E-09
 0.14934E+06 0.30996E-09
 0.15212E+06 0.29580E-09
 0.15495E+06 0.28230E-09
 0.15783E+06 0.26941E-09
 0.16077E+06 0.25710E-09
 0.16376E+06 0.24536E-09
 0.16681E+06 0.23415E-09
 0.16991E+06 0.22345E-09
 0.17308E+06 0.21325E-09
 0.17630E+06 0.20350E-09
 0.17958E+06 0.19420E-09
 0.18292E+06 0.18533E-09
 0.18632E+06 0.17686E-09
 0.18979E+06 0.16877E-09
 0.19332E+06 0.16106E-09
 0.19692E+06 0.15369E-09
 0.20059E+06 0.14667E-09
 0.20432E+06 0.13996E-09
 0.20812E+06 0.13356E-09
 0.21200E+06 0.12745E-09
 0.21594E+06 0.12162E-09
 0.21996E+06 0.11606E-09
 0.22405E+06 0.11075E-09
 0.22822E+06 0.10568E-09
 0.23247E+06 0.10085E-09
 0.23680E+06 0.96235E-10
 0.24120E+06 0.91832E-10
 0.24569E+06 0.87629E-10
 0.25026E+06 0.83619E-10
 0.25492E+06 0.79792E-10
 0.25967E+06 0.76140E-10
 0.26450E+06 0.72655E-10
 0.26942E+06 0.69329E-10
 0.27443E+06 0.66156E-10
 0.27954E+06 0.63127E-10
 0.28474E+06 0.60237E-10
 0.29004E+06 0.57479E-10
 0.29544E+06 0.54847E-10
 0.30094E+06 0.52335E-10
 0.30654E+06 0.49939E-10
 0.31224E+06 0.47652E-10
 0.31806E+06 0.45469E-10
 0.32397E+06 0.43387E-10
 0.33000E+06 0.41400E-10
 0.33614E+06 0.39503E-10
 0.34240E+06 0.37694E-10
 0.34877E+06 0.35967E-10
 0.35526E+06 0.34319E-10
 0.36187E+06 0.32747E-10
 0.36861E+06 0.31247E-10
 0.37547E+06 0.29815E-10
 0.38246E+06 0.28449E-10
